369	2.09055836143	1.70048560102
370	2.37603940461	1.69192542165
371	2.29805668435	3.20602958974
372	1.8574417044	1.83401610751
373	1.87211941984	3.04213158987
374	3.09386316544	4.09110324383
375	3.00479969091	2.77686007428
376	3.08248217269	1.6758519177
377	3.3089809199	1.88343400911
378	2.86232866325	4.3417768656
379	1.33701115609	3.15290484038
380	2.19868393237	2.97975257127
381	3.22155697032	2.96688094841
382	3.03952852779	3.51700524416
413	3.10748504061	1.81869266642
414	2.75268877769	1.67668936502
415	1.44757133836	4.40767663641
416	1.75655656416	4.49866761373
417	3.42924413738	2.68215323572
418	3.08644299714	1.46416524694
419	1.5367927162	3.78736025969
420	2.9961228778	1.87383696324
421	1.65141751739	4.22915325684
422	1.67363505373	3.32138743072
423	1.4108295086	3.91276960652
424	1.81427195309	3.3635540286
425	1.26801674847	2.14378837205
426	2.18576079541	4.47288610026
427	2.83638562756	1.75030558556
443	3.22097498573	1.32382318092
444	3.08894895751	1.51208588706
445	3.4081570802	1.36560855039
446	3.22663994395	2.02181491751
447	2.95495741706	3.13010394353
448	1.60813786839	2.86226684177
449	1.60420335484	4.11995053249
450	1.56132457706	2.14095925477
451	1.59168444811	3.35665985571
452	1.46051554862	4.28364071212
453	3.04529842039	2.4842898513
454	2.39062133405	4.02361055504
455	1.60348798874	2.54029490139
456	2.21659661728	2.48690951752
457	3.22067508995	1.4354782107
458	3.59577219533	1.49281488552
459	3.40748299841	2.44610285336
460	3.41599889495	2.17266330722
461	3.4277099278	4.10089471292
462	3.21965097081	1.46472243046
463	3.2195940753	2.54796262809
464	3.52383699431	1.52311978792
465	3.54731477736	1.87409527704
466	3.37885464537	2.83154771201
467	3.34238401237	1.64493121348
468	3.38260490378	2.52465010666
469	3.62144889709	2.69063238517
470	3.21919580674	1.37820184156
471	3.56401477939	2.45715490684
472	3.42884637934	3.58152564556
473	3.6399238666	2.15578641049
589	3.00555364763	2.89849444756
590	1.46770677653	3.31018453997
591	2.31554287675	2.53494158523
592	3.35251481168	3.30046835713
593	2.36976160218	1.56919414362
