355	3.21999234385	3.40520805033
356	3.43278292824	1.32339558787
357	3.54326629203	3.04665960008
358	3.42816450842	1.46625957015
359	3.37718718135	1.5831411892
360	3.08775911281	2.95141254895
361	3.38159721775	2.00103866488
362	3.42736899234	2.91545634025
363	3.36376029411	1.48892275096
364	2.93217042075	2.03348991566
365	3.5475678077	1.99817735129
366	3.34227154303	2.165000333
367	3.38376054458	1.34517192386
368	3.55566477838	1.56200076887
544	2.36889330051	3.83375388143
545	3.28849438259	3.05664206529
546	3.4022943672	1.47232975218
547	1.70567521671	2.0790253114
548	2.97700102076	3.13381682811
549	1.48563460619	2.92900273376
550	2.3757713524	2.9478870993
551	1.5707795651	1.93536322091
552	2.99609975981	2.9864298473
553	3.38159469813	2.66888161619
554	2.26436377702	1.79349995044
555	2.82911139772	1.84653951576
556	2.85558149613	4.28661634585
557	3.49346503131	3.34290632676
558	2.39747529659	1.62636439295
559	3.05427380887	1.41493607085
719	3.3829583401	1.33498043867
720	2.3741840579	1.53758107654
721	3.57286366674	1.33827997921
722	3.00074656284	1.52150320422
723	3.21626568809	1.321151722
724	3.42395737132	1.32205041405
725	3.47434014721	1.34365515358
726	2.29890966934	1.37876271462
727	3.35200852517	4.22443890218
728	3.37999109339	1.32363254744
729	3.39616729538	1.4295955462
730	3.38962206785	2.3659739444
731	3.33388060623	2.15388629898
732	2.98518362581	1.33606110073
780	1.6428331242	3.32187522348
783	3.1889941807	1.65137120526
784	1.34869041288	2.13970340883
785	1.60205725655	2.4006262498
786	2.5628061686	1.33129345779
787	1.4948550674	3.03354381706
788	1.58321848985	3.86344970022
789	1.51359379856	1.71021959943
790	3.03824632943	2.61486692479
791	1.58788859871	3.76782933994
792	1.53398177381	4.34478962741
793	1.97659021799	1.38093247534
794	1.51032412553	4.42771566815
795	1.58205096264	3.8706244806
796	2.40610898113	4.1640819198
797	3.1020356976	2.02647354801
798	3.22349141759	4.22974281763
799	2.99011088773	3.46504209756
800	2.95455764519	4.03271378881
801	2.52383044696	3.04711272677
802	3.2855677344	3.17725720204
803	3.38143388307	1.78872906025
804	3.42366318609	1.49371875479
805	3.42336900086	1.84679149384
806	2.18249853037	4.11648104183
807	3.22300780577	1.92451892911
808	2.81516080358	4.00431651373
809	2.25498094207	3.10237810225
810	3.17058715779	2.46307065567
811	3.55288144471	4.26937827611
812	3.40630625749	2.44426602553
881	3.23171494751	1.72735918617
882	2.81327774606	3.76403579061
883	2.06897348578	3.64591682671
884	1.68206640125	1.83526178695
885	3.25374317321	1.91431486814
886	2.47471923935	2.65647307584
887	3.00619125528	2.76396694037
888	2.35987555098	4.38709780411
889	1.51722676859	3.89109978075
890	1.77857902283	4.31892825234
891	1.50184026528	4.045255486
892	2.82386994461	3.42873399894
893	2.33615153005	1.70220840676
894	2.68530783928	2.13125122911
895	3.03311753601	4.19916417216
896	3.01805170534	1.90393118653
897	3.49729000813	2.30762009688
898	3.10702090497	1.41587034711
899	3.37263551797	1.78635447527
900	2.98488318301	2.78520842346
901	3.33012467405	1.63420121835
902	3.2239181339	1.39994850767
